ABQ-S	MTB-F	REN-HC	154.684	51.9401	43.7249	438.46	211.788	438.298	447.988	323.004	336.762
ABQ-S	MTB-F	REN-HS	54.8532	176.806	58.6563	123.581	231.771	237.926	243.842	226.426	359.574
ABQ-S	MTB-F	REN-S	47.0328	180.034	61.4955	141.78	232.924	226.933	258.721	217.642	360.81
ABQ-S	MTB-F	RGG-C	59.7145	57.8953	180.37	241.245	233.549	362.56	120.145	114.129	362.226
ABQ-S	MTB-F	RGG-S	33.2246	324.411	32.3374	48.1905	233.132	65.4081	339.361	234.214	358.358
ABQ-S	MTB-F	SLV-F	61.6806	49.977	167.91	334.945	232.715	370.743	215.88	128.569	359.949
ABQ-S	MTB-F	SLV-M	83.3103	51.9753	102.485	398.739	228.299	379.339	347.292	211.52	348.129
ABQ-S	MTB-F	SLV-O	174.952	12.4914	10.5857	867.874	81.0727	265.396	870.002	245.453	103.38
ABQ-S	MTB-F	SNM-C	58.2077	47.6825	165.22	282.494	231.646	368.113	165.963	125.779	357.615
ABQ-S	MTB-F	SNM-M	86.6729	52.0563	100.816	419.516	229.306	384.815	370.992	218.343	351.199
ABQ-S	MTB-F	SNM-S	32.6676	313.565	33.4289	87.2303	232.271	70.6624	368.505	230.406	355.588
ABQ-S	MTB-F	TES-C	56.8005	60.9745	173.408	264.048	233.271	353.254	152.142	119.372	358.421
ABQ-S	MTB-F	TES-M	86.4817	51.8596	103.48	418.471	231.313	383.946	366.961	217.557	350.213
ABQ-S	MTB-F	TES-S	30.5186	326.07	31.2051	41.146	233.563	61.7996	336.886	232.293	356.372
ABQ-S	MTB-F	TRE-F	62.3353	51.44	165.026	298.135	230.396	370.934	184.973	129.018	360.851
ABQ-S	MTB-F	TRQ-F	63.9528	46.7189	163.416	303.62	233.868	377.53	183.888	136.196	360.643
ABQ-S	PAS-C	REN-C	150.01	51.4217	43.8251	473.606	230.821	448.84	481.335	340.589	351.286
